title,label,service_id,service_name,category
Blocking first party cookies may limit your ability to use the service,neutral,9997,Discadia,Blocking first party cookies may limit your ability to use the service
Third-party cookies are used for advertising,bad,9997,Discadia,Third-party cookies are used for advertising
Specific content can be deleted without reason and may be removed without prior notice,bad,9997,Discadia,Specific content can be deleted without reason and may be removed without prior notice
Your personal data is used for limited purposes,good,9997,Discadia,Your personal data is used for limited purposes
First-party cookies are used,neutral,9997,Discadia,First-party cookies are used
Third-party cookies are used for statistics,bad,9997,Discadia,Third-party cookies are used for statistics
The service claims to be GDPR compliant for European users,good,9997,Discadia,The service claims to be GDPR compliant for European users
Your personal data is aggregated into statistics,neutral,9997,Discadia,Your personal data is aggregated into statistics
Information is provided about how your personal data is used,good,9997,Discadia,Information is provided about how your personal data is used
Your personal data is not sold,good,9997,Discadia,Your personal data is not sold
A free help desk is provided,good,9997,Discadia,A free help desk is provided
The service is not responsible for linked or (clearly) quoted content from third-party content providers,neutral,9997,Discadia,The service is not responsible for linked or (clearly) quoted content from third-party content providers
This service gives your personal data to third parties involved in its operation,bad,9997,Discadia,This service gives your personal data to third parties involved in its operation
" Terms may be changed any time at their discretion, without notice to you ",bad,9997,Discadia," Terms may be changed any time at their discretion, without notice to you "
This service shares your personal data with third parties that are not essential to its operation,bad,9997,Discadia,This service shares your personal data with third parties that are not essential to its operation
Third parties are involved in operating the service,neutral,9997,Discadia,Third parties are involved in operating the service
First-party cookies are used,neutral,9997,Discadia,First-party cookies are used
Your personal data is aggregated into statistics,neutral,9997,Discadia,Your personal data is aggregated into statistics
This service is only available to users over a certain age,neutral,9997,Discadia,This service is only available to users over a certain age
You can opt out of targeted advertising,good,9997,Discadia,You can opt out of targeted advertising
There is a date of the last update of the agreements,neutral,9994,JojoYou (PriEco),There is a date of the last update of the agreements
This service is only available to users over a certain age,neutral,9994,JojoYou (PriEco),This service is only available to users over a certain age
Your personal data is not sold,good,9994,JojoYou (PriEco),Your personal data is not sold
First-party cookies are used,neutral,9994,JojoYou (PriEco),First-party cookies are used
Blocking first party cookies may limit your ability to use the service,neutral,9994,JojoYou (PriEco),Blocking first party cookies may limit your ability to use the service
This service assumes no liability for any losses or damages resulting from any matter relating to the service,neutral,9994,JojoYou (PriEco),The service assumes no liability for any damages the user incurs
"Spidering, crawling, or accessing the site through any automated means is not allowed",neutral,9994,JojoYou (PriEco),"Spidering, crawling, or accessing the site through any automated means is not allowed"
You are prohibited from attempting to gain unauthorized access to other computer systems,neutral,9994,JojoYou (PriEco),You are prohibited from attempting to gain unauthorized access to other computer systems
Third parties are involved in operating the service,neutral,9994,JojoYou (PriEco),Third parties are involved in operating the service
" Terms may be changed any time at their discretion, without notice to you ",bad,9994,JojoYou (PriEco)," Terms may be changed any time at their discretion, without notice to you "
No need to register,good,9994,JojoYou (PriEco),No need to register
"Your IP address is collected, which can be used to view your approximate location (Only on jojoyou.org)",neutral,9994,JojoYou (PriEco),"Your IP address is collected, which can be used to view your approximate location"
"Instead of asking directly, this Service will assume your consent to changes of terms merely from your usage.",bad,9994,JojoYou (PriEco),"Instead of asking directly, this Service will assume your consent to changes of terms merely from your usage"
An onion site accessible over Tor is provided,good,9994,JojoYou (PriEco),An onion site accessible over Tor is provided
Users can access most of the pages on the service's website without revealing any personal information,good,369,Riot Games (League of Legends),You can access most of the pages on the service's website without revealing any personal information
"Users are responsible for any risks, damages, or losses they may incur by downloading materials",neutral,369,Riot Games (League of Legends),"You are responsible for any risks, damages, or losses that may incur by downloading materials"
You are responsible for maintaining the security of your account and for the activities on your account,neutral,369,Riot Games (League of Legends),You are responsible for maintaining the security of your account and for the activities on your account
There is a date of the last update of the terms,neutral,369,Riot Games (League of Legends),There is a date of the last update of the agreements
This service ignores the Do Not Track (DNT) header and tracks users anyway even if they set this header.,neutral,369,Riot Games (League of Legends),Do Not Track (DNT) headers are ignored and you are tracked anyway even if you set this header
"Users should revisit the terms periodically, although in case of material changes, the service will notify",neutral,369,Riot Games (League of Legends),"You should revisit the terms periodically, although in case of material changes, the service will notify"
This service may keep personal data after a request for erasure for business interests or legal obligations,bad,369,Riot Games (League of Legends),Some personal data may be kept for business interests or legal obligations
You can opt out of promotional communications,good,369,Riot Games (League of Legends),You can opt out of promotional communications
You can request access and deletion of personal data,good,369,Riot Games (League of Legends),"You can request access, correction and/or deletion of your data"
User logs are deleted after a finite period of time,good,369,Riot Games (League of Legends),Logs are deleted after a finite period of time
You waive your moral rights,bad,369,Riot Games (League of Legends),You waive your moral rights
The service informs users that its privacy policy does not apply to third party websites,neutral,369,Riot Games (League of Legends),The service informs you that its privacy policy does not apply to third party websites
This service reserves the right to disclose your personal information without notifying you,bad,369,Riot Games (League of Legends),Your personal data may be disclosed to comply with government requests without notice to you
Blocking first party cookies may limit your ability to use the service,neutral,369,Riot Games (League of Legends),Blocking first party cookies may limit your ability to use the service
The service uses third party tracking pixels to track social media conversion,bad,369,Riot Games (League of Legends), You are being tracked via social media cookies/pixels
The service is provided 'as is' and to be used at the users' sole risk,neutral,369,Riot Games (League of Legends),The service is provided 'as is' and to be used at your sole risk
"If you offer suggestions to the service, they may use that without your approval or compensation, but they do not become the owner",good,369,Riot Games (League of Legends),"If you offer suggestions to the service, they may use that without your approval or compensation, but they do not become the owner"
Prohibits the posting of pornographic content,neutral,369,Riot Games (League of Legends),The posting of pornographic content is prohibited
Users cannot scrape the website of the service,neutral,369,Riot Games (League of Legends),"Spidering, crawling, or accessing the site through any automated means is not allowed"
"This service prohibits users sending chain letters, junk mail, spam or any unsolicited messages",neutral,369,Riot Games (League of Legends),"You are prohibited from sending chain letters, junk mail, spam or any unsolicited messages"
"If you are the target of a copyright claim, your content may be removed",neutral,369,Riot Games (League of Legends),"If you are the target of a copyright claim, your content may be removed"
Provides instructions on how to submit a copyright claim,neutral,369,Riot Games (League of Legends),Instructions are provided on how to submit a copyright claim
The service can delete your account without prior notice and without a reason,bad,369,Riot Games (League of Legends),Your account can be deleted or permanently suspended without prior notice and without a reason
This service does not guarantee that it or the products obtained through it meet the users' expectations or requirements,neutral,369,Riot Games (League of Legends),This service does not guarantee that it or the products obtained through it meet your expectations or requirements
The service does not guarantee accuracy or reliability of the information provided,neutral,369,Riot Games (League of Legends),The service does not guarantee accuracy or reliability of the information provided
This service assumes no liability for any losses or damages resulting from any matter relating to the service,neutral,369,Riot Games (League of Legends),The service assumes no liability for any damages the user incurs
"defend, indemnify, hold harmless; survives termination",neutral,369,Riot Games (League of Legends),"Defend, indemnify, hold harmless; survives termination"
You cannot distribute or disclose your account to third parties,neutral,369,Riot Games (League of Legends),You cannot distribute or disclose your account to third parties
"You must provide your legal name, pseudonyms are not allowed",bad,369,Riot Games (League of Legends),"You must provide your legal name, pseudonyms are not allowed"
This service forces users into binding arbitration in the case of disputes,bad,369,Riot Games (League of Legends),You are forced into binding arbitration in case of disputes
You must report to the service any unauthorized use of your account or any breach of security,neutral,369,Riot Games (League of Legends),You must report to the service any unauthorized use of your account or any breach of security
This service is only available for use individually and non-commercially.,neutral,369,Riot Games (League of Legends),This service is only available for use individually and non-commercially
You waive your right to a class action.,bad,369,Riot Games (League of Legends),You waive your right to a class action
"You agree to defend, indemnify, and hold the service harmless in case of a claim related to your use of the service",neutral,369,Riot Games (League of Legends),"You agree to defend, indemnify, and hold the service harmless in case of a claim related to your use of the service"
Failure to enforce any provision of the Terms of Service does not constitute a waiver of such provision,neutral,369,Riot Games (League of Legends),Failure to enforce any provision of the Terms of Service does not constitute a waiver of such provision
This service employs a broad copyright license over user content including the right to distribute through any media,neutral,369,Riot Games (League of Legends),Your content can be distributed through any media known now or in the future
This service requires first-party cookies,neutral,369,Riot Games (League of Legends),First-party cookies are used
Any liability on behalf of the service is only limited to the fees you paid as a user,bad,369,Riot Games (League of Legends),Any liability on behalf of the service is only limited to the fees you paid as a user
Usernames can be rejected or changed for any reason,bad,369,Riot Games (League of Legends),Usernames can be rejected or changed for any reason
This service assumes no responsibility and liability for the contents of links to other websites,neutral,369,Riot Games (League of Legends),This service assumes no responsibility and liability for the contents of links to other websites
This services gives no guarantee regarding quality,neutral,369,Riot Games (League of Legends),No guarantee is given regarding quality
"Users agree not to submit libelous, harassing or threatening content",neutral,369,Riot Games (League of Legends),"You agree not to submit libelous, harassing or threatening content"
This service prohibits users from attempting to gain unauthorized access to other computer systems,neutral,369,Riot Games (League of Legends),You are prohibited from attempting to gain unauthorized access to other computer systems
The court of law governing the terms is in a jurisdiction that is less friendly to user privacy protection.,bad,312,Stack Overflow,The court of law governing the terms is in a jurisdiction that is less friendly to user privacy protection
This service forces users into binding arbitration in the case of disputes,bad,312,Stack Overflow,You are forced into binding arbitration in case of disputes
This service is only available for use individually and non-commercially.,neutral,312,Stack Overflow,This service is only available for use individually and non-commercially
You can opt out of promotional communications,good,312,Stack Overflow,You can opt out of promotional communications
They may stop providing the service at any time,neutral,312,Stack Overflow,They may stop providing the service at any time
Blocking cookies may limit your ability to use the service,neutral,312,Stack Overflow,Blocking first party cookies may limit your ability to use the service
This service can share your personal information to third parties ,bad,312,Stack Overflow,This service gives your personal data to third parties involved in its operation
This service allows tracking via third-party cookies for purposes including targeted advertising.,bad,312,Stack Overflow,Third-party cookies are used for advertising
There is a date of the last update of the terms,neutral,312,Stack Overflow,There is a date of the last update of the agreements
This service can use your content for all their existing and future services,neutral,312,Stack Overflow,This service can use your content for all their existing and future services
You have the right to leave this service at any time,good,312,Stack Overflow,You have the right to leave this service at any time
The service provides information about how they collect personal data,good,312,Stack Overflow,Information is provided about how they collect personal data
User accounts can be terminated after having been in breach of the terms of service repeatedly,good,312,Stack Overflow,User accounts can be terminated after having been in breach of the terms of service repeatedly
The court of law governing the terms is in location X,neutral,312,Stack Overflow,The court of law governing the terms is in location X
The service allows you to use pseudonyms,good,312,Stack Overflow,Pseudonyms are allowed
This service is only available to users of a certain age,neutral,312,Stack Overflow,This service is only available to users over a certain age
Many third parties are involved in operating the service,bad,312,Stack Overflow,Many third parties are involved in operating the service
"You agree to defend, indemnify, and hold the service harmless in case of a claim related to your use of the service",neutral,312,Stack Overflow,"You agree to defend, indemnify, and hold the service harmless in case of a claim related to your use of the service"
You waive your right to a class action.,bad,312,Stack Overflow,You waive your right to a class action
This service is only available to users of a certain age,neutral,312,Stack Overflow,This service is only available to users over a certain age
"The service may change its terms at any time, but the user will receive notification of the changes.",neutral,312,Stack Overflow,"The terms may be changed at any time, but you will receive notification of the changes"
"This service employs third-party cookies, but with opt-out instructions",bad,312,Stack Overflow,"Third party cookies are employed, but with opt out instructions"
"This service may collect, use, and share location data",bad,312,Stack Overflow,"This service may collect, use, and share location data"
The service can sell or otherwise transfer your personal data as part of a bankruptcy proceeding or other type of financial transaction.,bad,312,Stack Overflow,Your personal data may be sold or otherwise transferred as part of a bankruptcy proceeding or other type of financial transaction
The service has non-exclusive use of your content,good,2454,The Walt Disney Company,The service has non-exclusive use of your content
The service provides information about how they intend to use your personal data,good,2454,The Walt Disney Company,Information is provided about how your personal data is used
Your biometric data is collected,bad,2454,The Walt Disney Company,Your biometric data is collected
The terms for this service are translated into different languages,neutral,2454,The Walt Disney Company,The terms for this service are translated into different languages
There is a date of the last update of the agreements,neutral,2454,The Walt Disney Company,There is a date of the last update of the agreements
"Users agree not to submit libelous, harassing or threatening content",neutral,2454,The Walt Disney Company,"You agree not to submit libelous, harassing or threatening content"
This service can license user content to third parties,bad,2454,The Walt Disney Company,Your content can be licensed to third parties
The service is provided 'as is' and to be used at the users' sole risk,neutral,2454,The Walt Disney Company,The service is provided 'as is' and to be used at your sole risk
This service requires first-party cookies,neutral,2454,The Walt Disney Company,First-party cookies are used
"Instead of asking directly, this Service will assume your consent merely from your usage.",bad,2454,The Walt Disney Company,"Instead of asking directly, this Service will assume your consent to changes of terms merely from your usage"
"When the service wants to make a material change to its terms, users are notified at least 30 days in advance",good,2454,The Walt Disney Company,"When the service wants to make a material change to its terms, you are notified at least 30 days in advance"
Users agree not to use the service for illegal purposes,neutral,2454,The Walt Disney Company,You agree not to use the service for illegal purposes
"Other applicable rules, terms, conditions or guidelines",neutral,2454,The Walt Disney Company,"Other applicable rules, terms, conditions or guidelines"
You are responsible for maintaining the security of your account and for the activities on your account,neutral,2454,The Walt Disney Company,You are responsible for maintaining the security of your account and for the activities on your account
You cannot distribute or disclose your account to third parties,neutral,2454,The Walt Disney Company,You cannot distribute or disclose your account to third parties
The service can suspend your account for several reasons,neutral,2454,The Walt Disney Company,Your account can be suspended for several reasons
This service is only available for use individually and non-commercially.,neutral,2454,The Walt Disney Company,This service is only available for use individually and non-commercially
"Spidering, crawling, or accessing the site through any automated means is not allowed",neutral,2454,The Walt Disney Company,"Spidering, crawling, or accessing the site through any automated means is not allowed"
Third parties are involved in operating the service,neutral,2454,The Walt Disney Company,Third parties are involved in operating the service
You can opt out of promotional communications,good,2454,The Walt Disney Company,You can opt out of promotional communications
They may stop providing the service at any time,neutral,2454,The Walt Disney Company,They may stop providing the service at any time
Users shall not interfere with another person's enjoyment of the service,bad,2454,The Walt Disney Company,You shall not interfere with another person's enjoyment of the service
You authorise the service to charge a credit card supplied on re-occurring basis,neutral,2454,The Walt Disney Company,You authorise the service to charge a credit card supplied on re-occurring basis
The service has a no refund policy,neutral,2454,The Walt Disney Company,The service has a no refund policy
You waive your right to a class action.,bad,2454,The Walt Disney Company,You waive your right to a class action
The court of law governing the terms is in location X,neutral,2454,The Walt Disney Company,The court of law governing the terms is in location X
This service assumes no liability for any losses or damages resulting from any matter relating to the service,neutral,2454,The Walt Disney Company,The service assumes no liability for any damages the user incurs
"Any liability on behalf of the service is only limited to $1,000",bad,2454,The Walt Disney Company,Any liability on behalf of the service is only limited to the fees you paid as a user
The court of law governing the terms is in a jurisdiction that is less friendly to user privacy protection.,bad,2454,The Walt Disney Company,The court of law governing the terms is in a jurisdiction that is less friendly to user privacy protection
The service can delete specific content without reason and may do it without prior notice,bad,2454,The Walt Disney Company,Specific content can be deleted without reason and may be removed without prior notice
Prohibits the posting of content which promotes or glorifies violence or politically or religiously extremist values.,neutral,2454,The Walt Disney Company,You are prohibited from posting content which promotes violence or politically or religiously extremist values
Prohibits the posting of pornographic content,neutral,2454,The Walt Disney Company,The posting of pornographic content is prohibited
This service does not condone any ideas contained in its user-generated contents,neutral,2454,The Walt Disney Company,This service does not condone any ideas contained in its user-generated contents
The service provides details about what kinds of personal information they collect,good,2454,The Walt Disney Company,Information is provided about what kind of information they collect
"This service collects your IP address, which can be used to view your approximate location",neutral,2454,The Walt Disney Company,"Your IP address is collected, which can be used to view your approximate location"
This service may use your personal information for marketing purposes,bad,2454,The Walt Disney Company,Your personal data may be used for marketing purposes
This service forces users into binding arbitration in the case of disputes,bad,2454,The Walt Disney Company,You are forced into binding arbitration in case of disputes
"defend, indemnify, hold harmless; survives termination",neutral,2454,The Walt Disney Company,"Defend, indemnify, hold harmless; survives termination"
This service gathers information about you through third parties,bad,2454,The Walt Disney Company,Information is gathered about you through third parties
You are solely responsible for claims made against the service and agree to indemnify and hold harmless the service.,neutral,2454,The Walt Disney Company,You agree to indemnify and hold the service harmless in case of a claim related to your use of the service
The service collects many different types of personal data,bad,2454,The Walt Disney Company,Many different types of personal data are collected
The service can read your private messages,bad,2454,The Walt Disney Company,Private messages can be read
Your data may be processed and stored anywhere in the world,bad,2454,The Walt Disney Company,Your data may be processed and stored anywhere in the world
Failure to enforce any provision of the Terms of Service does not constitute a waiver of such provision,neutral,2454,The Walt Disney Company,Failure to enforce any provision of the Terms of Service does not constitute a waiver of such provision
Third parties used by the service are bound by confidentiality obligations,good,2454,The Walt Disney Company,Third parties used by the service are bound by confidentiality obligations
You can delete your content from this service,good,2454,The Walt Disney Company,You can delete your content from this service
This service may keep personal data after a request for erasure for business interests or legal obligations,bad,2454,The Walt Disney Company,Some personal data may be kept for business interests or legal obligations
"The service may use tracking pixels, web beacons, browser fingerprinting, and/or device fingerprinting on users.",bad,2454,The Walt Disney Company,"You are tracked via web beacons, tracking pixels, browser fingerprinting, and/or device fingerprinting"
The service may collect extra data about you through promotions,bad,2454,The Walt Disney Company,Extra data may be collected about you through promotions
The service will not allow third parties to access your personal information without a legal basis,good,2454,The Walt Disney Company,Third parties are not allowed to access your personal information without a legal basis
The service allows you to opt out of providing personal information to third parties,good,2454,The Walt Disney Company,You can opt out of providing personal information to third parties
You can opt out of targeted advertising,good,2454,The Walt Disney Company,You can opt out of targeted advertising
You can request access and deletion of personal data,good,2454,The Walt Disney Company,"You can request access, correction and/or deletion of your data"
The service reviews its privacy policy on a regular basis,good,2454,The Walt Disney Company,The service reviews its privacy policy on a regular basis
The service provides a complaint mechanism for the handling of personal data,good,2454,The Walt Disney Company,A complaint mechanism is provided for the handling of personal data
The service uses your personal data to employ targeted third-party advertising,bad,2454,The Walt Disney Company,Your personal data is used to employ targeted third-party advertising
The service provides information about how they collect personal data,good,2454,The Walt Disney Company,Information is provided about how they collect personal data
You have the right to leave this service at any time,good,2454,The Walt Disney Company,You have the right to leave this service at any time
This service does not guarantee that it or the products obtained through it meet the users' expectations or requirements,neutral,2454,The Walt Disney Company,This service does not guarantee that it or the products obtained through it meet your expectations or requirements
You waive your moral rights,bad,2454,The Walt Disney Company,You waive your moral rights
"If you offer suggestions to the service, they may use that without your approval or compensation, but they do not become the owner",good,2454,The Walt Disney Company,"If you offer suggestions to the service, they may use that without your approval or compensation, but they do not become the owner"
"You must provide your legal name, pseudonyms are not allowed",bad,2454,The Walt Disney Company,"You must provide your legal name, pseudonyms are not allowed"
The service can distribute your content through any media known now or in the future ,neutral,2454,The Walt Disney Company,Your content can be distributed through any media known now or in the future
Tracking pixels are used in service-to-user communication,bad,2454,The Walt Disney Company,Tracking pixels are used in service-to-user communication
The service can sell or otherwise transfer your personal data as part of a bankruptcy proceeding or other type of financial transaction.,bad,2454,The Walt Disney Company,Your personal data may be sold or otherwise transferred as part of a bankruptcy proceeding or other type of financial transaction
Your private content may be accessed by people working for the service,neutral,2454,The Walt Disney Company,Your private content may be accessed by people working for the service
"Other applicable rules, terms, conditions or guidelines",neutral,2454,The Walt Disney Company,"Other applicable rules, terms, conditions or guidelines"
This service gives your personal data to third parties involved in its operation,bad,2454,The Walt Disney Company,This service gives your personal data to third parties involved in its operation
Provides instructions on how to submit a copyright claim,neutral,2454,The Walt Disney Company,Instructions are provided on how to submit a copyright claim
Your personal data is not shared with third parties,good,4037,Wiby,Your personal data is not shared with third parties
Logs are deleted after a finite period of time,good,4037,Wiby,Logs are deleted after a finite period of time
This service tracks which web page referred you to it,bad,10665,Vouchley,This service tracks which web page referred you to it
Third-party cookies are used for advertising,bad,10665,Vouchley,Third-party cookies are used for advertising
Third-party cookies are used for statistics,bad,10665,Vouchley,Third-party cookies are used for statistics
"You are tracked via web beacons, tracking pixels, browser fingerprinting, and/or device fingerprinting",bad,10665,Vouchley,"You are tracked via web beacons, tracking pixels, browser fingerprinting, and/or device fingerprinting"
This service is only available to users over a certain age (18),neutral,10665,Vouchley,This service is only available to users over a certain age
[COOKIES] There is a date of the last update of the agreements,neutral,10665,Vouchley,There is a date of the last update of the agreements
This service receives your precise location through GPS coordinates,bad,10665,Vouchley,This service receives your precise location through GPS coordinates
Blocking first party cookies may limit your ability to use the service,neutral,10665,Vouchley,Blocking first party cookies may limit your ability to use the service
[PP] There is a date of the last update of the agreements,neutral,10665,Vouchley,There is a date of the last update of the agreements
"Your IP address is collected, which can be used to view your approximate location",neutral,10665,Vouchley,"Your IP address is collected, which can be used to view your approximate location"
Your personal data may be used for marketing purposes,bad,10665,Vouchley,Your personal data may be used for marketing purposes
Information is provided about what kind of information they collect,good,10665,Vouchley,Information is provided about what kind of information they collect
The service claims to be GDPR compliant for European users,good,10665,Vouchley,The service claims to be GDPR compliant for European users
The service will only respond to government requests that are reasonable,good,10665,Vouchley,The service will only respond to government requests that are reasonable
Third parties used by the service are bound by confidentiality obligations,good,10665,Vouchley,Third parties used by the service are bound by confidentiality obligations
The data retention period is kept to the minimum necessary for fulfilling its purposes,good,10665,Vouchley,The data retention period is kept to the minimum necessary for fulfilling its purposes
This service assumes no responsibility and liability for the contents of links to other websites,neutral,10665,Vouchley,This service assumes no responsibility and liability for the contents of links to other websites
Your data may be processed and stored anywhere in the world,bad,10665,Vouchley,Your data may be processed and stored anywhere in the world
Your personal data may be sold or otherwise transferred as part of a bankruptcy proceeding or other type of financial transaction,bad,10665,Vouchley,Your personal data may be sold or otherwise transferred as part of a bankruptcy proceeding or other type of financial transaction
Blocking first party cookies may limit your ability to use the service,neutral,10665,Vouchley,Blocking first party cookies may limit your ability to use the service
Your personal data is aggregated into statistics,neutral,10665,Vouchley,Your personal data is aggregated into statistics
"You are prohibited from sending chain letters, junk mail, spam or any unsolicited messages",neutral,10665,Vouchley,"You are prohibited from sending chain letters, junk mail, spam or any unsolicited messages"
Your account can be deleted or permanently suspended without prior notice and without a reason,bad,10665,Vouchley,Your account can be deleted or permanently suspended without prior notice and without a reason
Your biometric data is collected,bad,10665,Vouchley,Your biometric data is collected
Do Not Track (DNT) headers are ignored and you are tracked anyway even if you set this header.,neutral,10665,Vouchley,Do Not Track (DNT) headers are ignored and you are tracked anyway even if you set this header
Specific content can be deleted without reason and may be removed without prior notice,bad,10665,Vouchley,Specific content can be deleted without reason and may be removed without prior notice
You agree to indemnify and hold the service harmless in case of a claim related to your use of the service,neutral,10665,Vouchley,You agree to indemnify and hold the service harmless in case of a claim related to your use of the service
"The service provider makes no warranty regarding uninterrupted, timely, secure or error-free service",neutral,10665,Vouchley,"The service provider makes no warranty regarding uninterrupted, timely, secure or error-free service"
"Instead of asking directly, this Service will assume your consent to changes of terms merely from your usage.",bad,10665,Vouchley,"Instead of asking directly, this Service will assume your consent to changes of terms merely from your usage"
The service is provided 'as is' and to be used at your sole risk,neutral,10665,Vouchley,The service is provided 'as is' and to be used at your sole risk
"You should revisit the terms periodically, although in case of material changes, the service will notify",neutral,10665,Vouchley,"You should revisit the terms periodically, although in case of material changes, the service will notify"
"You can request access, correction and/or deletion of your data",good,10665,Vouchley,"You can request access, correction and/or deletion of your data"
"The service may keep a secure, anonymized record of your data for analytical purposes even after the data retention period",bad,10665,Vouchley,"The service may keep a secure, anonymized record of your data for analytical purposes even after the data retention period"
The service claims to be CCPA compliant for California users,good,10665,Vouchley,The service claims to be CCPA compliant for California users
The service uses your personal data to employ targeted third-party advertising,bad,417,Adobe Services,Your personal data is used to employ targeted third-party advertising
This service assumes no liability for any losses or damages resulting from any matter relating to the service,neutral,417,Adobe Services,The service assumes no liability for any damages the user incurs
Tracking pixels are used in service-to-user communication,bad,417,Adobe Services,Tracking pixels are used in service-to-user communication
"Users should revisit the terms periodically, although in case of material changes, the service will notify",neutral,417,Adobe Services,"You should revisit the terms periodically, although in case of material changes, the service will notify"
There is a date of the last update of the terms,neutral,417,Adobe Services,There is a date of the last update of the agreements
"If you are the target of a copyright claim, your content may be removed",neutral,417,Adobe Services,"If you are the target of a copyright claim, your content may be removed"
This service tracks you on other websites,bad,417,Adobe Services,This service tracks you on other websites
Tracking via third-party cookies for purposes including advertising,bad,417,Adobe Services,Third-party cookies are used for advertising
The user is informed about security practices,good,417,Adobe Services,Information is provided about security practices
The service is provided 'as is' and to be used at the users' sole risk,neutral,417,Adobe Services,The service is provided 'as is' and to be used at your sole risk
This service tracks which web page referred you to it,bad,417,Adobe Services,This service tracks which web page referred you to it
You have the right to leave this service at any time,good,417,Adobe Services,You have the right to leave this service at any time
You can opt out of promotional communications,good,417,Adobe Services,You can opt out of promotional communications
"defend, indemnify, hold harmless; survives termination",neutral,417,Adobe Services,"Defend, indemnify, hold harmless; survives termination"
"For users living in North America, the court of law governing the terms is in location California, USA",neutral,417,Adobe Services,The court of law governing the terms is in location X
They may stop providing the service at any time,neutral,417,Adobe Services,They may stop providing the service at any time
"Instead of asking directly, this Service will assume your consent merely from your usage.",bad,417,Adobe Services,"Instead of asking directly, this Service will assume your consent to changes of terms merely from your usage"
This service throttles your use,bad,417,Adobe Services,Your use is throttled
Copyright license limited for the purposes of that same service but transferable and sublicenseable,good,417,Adobe Services,Copyright license limited for the purposes of that same service but transferable and sublicenseable
You waive your right to a class action.,bad,417,Adobe Services,You waive your right to a class action
Third parties may be involved in operating the service,neutral,417,Adobe Services,Third parties are involved in operating the service
This service requires first-party cookies,neutral,417,Adobe Services,First-party cookies are used
Failure to enforce any provision of the Terms of Service does not constitute a waiver of such provision,neutral,417,Adobe Services,Failure to enforce any provision of the Terms of Service does not constitute a waiver of such provision
Invalidity of any portion of the Terms of Service does not entail invalidity of its remainder,neutral,417,Adobe Services,Invalidity of any portion of the Terms of Service does not entail invalidity of its remainder
The service may sell your data unless you opt out,bad,417,Adobe Services,Your Personal data may be sold unless you opt out
The service can sell or otherwise transfer your personal data as part of a bankruptcy proceeding or other type of financial transaction.,bad,417,Adobe Services,Your personal data may be sold or otherwise transferred as part of a bankruptcy proceeding or other type of financial transaction
The service uses social media cookies/pixels,bad,417,Adobe Services, You are being tracked via social media cookies/pixels
The service uses your personal data for advertising,bad,417,Adobe Services,Your personal data is used for advertising
Third parties used by the service are bound by confidentiality obligations,good,417,Adobe Services,Third parties used by the service are bound by confidentiality obligations
The service informs users about the risk of publishing personal info online,good,417,Adobe Services,You are informed about the risk of publishing personal info online
This service can share your personal information to third parties ,bad,417,Adobe Services,This service shares your personal data with third parties that are not essential to its operation
This service reserves the right to disclose your personal information without notifying you,bad,417,Adobe Services,Your personal data may be disclosed to comply with government requests without notice to you
"You must provide your legal name, pseudonyms are not allowed",bad,417,Adobe Services,"You must provide your legal name, pseudonyms are not allowed"
You can request access and deletion of personal data,good,417,Adobe Services,"You can request access, correction and/or deletion of your data"
The service provides a complaint mechanism for the handling of personal data,good,417,Adobe Services,A complaint mechanism is provided for the handling of personal data
This service may keep personal data after a request for erasure for business interests or legal obligations,bad,417,Adobe Services,Some personal data may be kept for business interests or legal obligations
"The service may use tracking pixels, web beacons, browser fingerprinting, and/or device fingerprinting on users.",bad,417,Adobe Services,"You are tracked via web beacons, tracking pixels, browser fingerprinting, and/or device fingerprinting"
This service employs separate policies for different parts of the service,neutral,417,Adobe Services,Separate policies are employed for different parts of the service
"This service collects your IP address, which can be used to view your approximate location",neutral,417,Adobe Services,"Your IP address is collected, which can be used to view your approximate location"
Your personal data is given to third parties,bad,417,Adobe Services,This service gives your personal data to third parties involved in its operation
The service collects many different types of personal data,bad,417,Adobe Services,Many different types of personal data are collected
This service gathers information about you through third parties,bad,417,Adobe Services,Information is gathered about you through third parties
Your data may be processed and stored anywhere in the world,bad,417,Adobe Services,Your data may be processed and stored anywhere in the world
This service is only available to users over a certain age,neutral,417,Adobe Services,This service is only available to users over a certain age
The court of law governing the terms is in a jurisdiction that is friendlier to user privacy protection.,good,417,Adobe Services,The court of law governing the terms is in a jurisdiction that is friendlier to user privacy protection
"For users living outside of North America, the court of law governing the terms is in location Ireland",neutral,417,Adobe Services,The court of law governing the terms is in location X
Any liability on behalf of the service is only limited to the fees you paid as a user or $100,bad,417,Adobe Services,Any liability on behalf of the service is only limited to the fees you paid as a user
The service can delete your free account without prior notice and without a reason,bad,417,Adobe Services,Your account can be deleted or permanently suspended without prior notice and without a reason
This service forces users into binding arbitration in the case of disputes,bad,417,Adobe Services,You are forced into binding arbitration in case of disputes
Your profile is combined across various products,bad,417,Adobe Services,Your profile is combined across various products
The service provides two factor authentification for your account,good,417,Adobe Services,Two factor authentication is provided for your account
Your personal data is aggregated into statistics,neutral,417,Adobe Services,Your personal data is aggregated into statistics
This service ignores the Do Not Track (DNT) header and tracks users anyway even if they set this header.,neutral,417,Adobe Services,Do Not Track (DNT) headers are ignored and you are tracked anyway even if you set this header
